trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
648,True,"{'a': 0, 'e': 0}",20,0,-99.41154669843579,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
649,True,"{'a': 0, 'e': 0}",20,0,-91.76192070852986,"{0: 13, 1: 5, 2: 0, 3: 0, 4: 2}",0
650,True,"{'a': 0, 'e': 0}",25,0,-54.52478526834071,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
651,True,"{'a': 0, 'e': 0}",20,0,-55.15722950741174,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
652,True,"{'a': 0, 'e': 0}",20,0,-92.34963154884394,"{0: 9, 1: 4, 2: 6, 3: 1, 4: 0}",0
653,True,"{'a': 0, 'e': 0}",20,0,-46.08891995507193,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
654,True,"{'a': 0, 'e': 0}",20,0,-190.33724604898126,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 4}",0
655,True,"{'a': 0, 'e': 0}",20,0,-186.74576894428543,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 3}",0
656,True,"{'a': 0, 'e': 0}",25,0,-78.67057634466666,"{0: 14, 1: 5, 2: 5, 3: 1, 4: 0}",0
657,True,"{'a': 0, 'e': 0}",20,0,-91.44895058282736,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
658,True,"{'a': 0, 'e': 0}",25,0,-114.20181906212301,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
659,True,"{'a': 0, 'e': 0}",30,0,-150.87864141879902,"{0: 21, 1: 1, 2: 4, 3: 2, 4: 2}",0
660,True,"{'a': 0, 'e': 0}",20,4,-90.10931314725279,"{0: 8, 1: 2, 2: 5, 3: 0, 4: 1}",1
661,True,"{'a': 0, 'e': 0}",20,0,-122.23509354893179,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
662,True,"{'a': 0, 'e': 0}",20,0,-70.21617357559093,"{0: 10, 1: 4, 2: 6, 3: 0, 4: 0}",0
663,True,"{'a': 0, 'e': 0}",20,3,-32.074690350104824,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 0}",1
664,True,"{'a': 0, 'e': 0}",20,0,-75.83665225651421,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
665,True,"{'a': 0, 'e': 0}",25,0,-100.5466341249577,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
666,True,"{'a': 0, 'e': 0}",25,20,8.262260551642694,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,True,"{'a': 0, 'e': 0}",20,0,-122.47396945029645,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
668,True,"{'a': 0, 'e': 0}",20,0,-35.090675383362075,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
669,True,"{'a': 0, 'e': 0}",30,0,-101.15678518147172,"{0: 17, 1: 7, 2: 5, 3: 0, 4: 1}",1
670,True,"{'a': 0, 'e': 0}",25,2,-215.1819716269328,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 4}",1
671,True,"{'a': 0, 'e': 0}",25,0,-141.38950995386227,"{0: 14, 1: 3, 2: 4, 3: 3, 4: 1}",0
672,True,"{'a': 0, 'e': 0}",25,0,-116.71970116571637,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
673,True,"{'a': 0, 'e': 0}",20,0,-74.9603445887365,"{0: 12, 1: 4, 2: 1, 3: 3, 4: 0}",0
674,True,"{'a': 0, 'e': 0}",20,0,-80.26642737346933,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
675,True,"{'a': 0, 'e': 0}",30,0,-199.9764281596698,"{0: 16, 1: 2, 2: 7, 3: 3, 4: 2}",0
676,True,"{'a': 0, 'e': 0}",25,0,-91.90628932557776,"{0: 16, 1: 1, 2: 6, 3: 2, 4: 0}",0
677,True,"{'a': 0, 'e': 0}",25,0,-70.78412737074702,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
678,True,"{'a': 0, 'e': 0}",20,0,-55.210558185224485,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
679,True,"{'a': 0, 'e': 0}",25,0,-105.81280641814666,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
680,True,"{'a': 0, 'e': 0}",25,0,-158.7190260748293,"{0: 13, 1: 3, 2: 4, 3: 4, 4: 1}",0
681,True,"{'a': 0, 'e': 0}",30,0,-108.44257346314015,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
682,True,"{'a': 0, 'e': 0}",25,0,-88.58151050545543,"{0: 12, 1: 7, 2: 5, 3: 1, 4: 0}",0
683,True,"{'a': 0, 'e': 0}",20,0,-123.09088075460473,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 2}",0
684,True,"{'a': 0, 'e': 0}",30,0,-64.93560723853928,"{0: 21, 1: 2, 2: 7, 3: 0, 4: 0}",0
685,True,"{'a': 0, 'e': 0}",25,0,-171.46841037729078,"{0: 11, 1: 4, 2: 8, 3: 0, 4: 2}",0
686,True,"{'a': 0, 'e': 0}",20,0,-42.63839280487133,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
687,True,"{'a': 0, 'e': 0}",25,0,-136.13588865470686,"{0: 16, 1: 3, 2: 2, 3: 2, 4: 2}",0
688,True,"{'a': 0, 'e': 0}",25,0,-100.3461536838372,"{0: 13, 1: 6, 2: 4, 3: 2, 4: 0}",0
689,True,"{'a': 0, 'e': 0}",25,0,-211.7712517340083,"{0: 14, 1: 3, 2: 3, 3: 1, 4: 4}",0
690,True,"{'a': 0, 'e': 0}",30,0,-123.50109657512664,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
691,True,"{'a': 0, 'e': 0}",20,0,-76.6209517986962,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
692,True,"{'a': 0, 'e': 0}",20,10,-88.53298260431669,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 2}",1
693,True,"{'a': 0, 'e': 0}",30,0,-176.92315336679468,"{0: 14, 1: 3, 2: 10, 3: 2, 4: 1}",0
694,True,"{'a': 0, 'e': 0}",35,0,-128.75788658453183,"{0: 23, 1: 4, 2: 5, 3: 2, 4: 1}",0
695,True,"{'a': 0, 'e': 0}",30,0,-78.82737411951969,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",0
696,True,"{'a': 0, 'e': 0}",20,0,-25.985705067588963,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
697,True,"{'a': 0, 'e': 0}",25,0,-116.63749354389846,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
698,True,"{'a': 0, 'e': 0}",25,0,-109.85295901223935,"{0: 12, 1: 6, 2: 5, 3: 2, 4: 0}",0
699,True,"{'a': 0, 'e': 0}",25,0,-163.14772725933042,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
700,True,"{'a': 0, 'e': 0}",30,0,-96.14289825222761,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
701,True,"{'a': 0, 'e': 0}",30,0,-153.69179570994248,"{0: 21, 1: 2, 2: 3, 3: 1, 4: 3}",0
702,True,"{'a': 0, 'e': 0}",25,0,-126.869252441965,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
703,True,"{'a': 0, 'e': 0}",30,11,-119.09311820924289,"{0: 8, 1: 4, 2: 5, 3: 1, 4: 1}",1
704,True,"{'a': 0, 'e': 0}",20,0,-117.41361228670523,"{0: 12, 1: 4, 2: 1, 3: 1, 4: 2}",0
705,True,"{'a': 0, 'e': 0}",20,0,-113.21747433060641,"{0: 12, 1: 2, 2: 2, 3: 3, 4: 1}",0
706,True,"{'a': 0, 'e': 0}",25,0,-152.1112675803368,"{0: 11, 1: 3, 2: 7, 3: 4, 4: 0}",0
707,True,"{'a': 0, 'e': 0}",25,0,-129.5956335283627,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
708,True,"{'a': 0, 'e': 0}",20,12,4.658510643827412,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
709,True,"{'a': 0, 'e': 0}",25,0,-214.91983144415178,"{0: 10, 1: 3, 2: 7, 3: 3, 4: 2}",0
710,True,"{'a': 0, 'e': 0}",20,0,-32.78287950569677,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
711,True,"{'a': 0, 'e': 0}",20,0,-49.002785208867685,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
712,True,"{'a': 0, 'e': 0}",20,0,-23.432464242644695,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
713,True,"{'a': 0, 'e': 0}",35,0,-126.85641169527136,"{0: 22, 1: 4, 2: 7, 3: 1, 4: 1}",0
714,True,"{'a': 0, 'e': 0}",20,0,-114.54395152241527,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
715,True,"{'a': 0, 'e': 0}",30,0,-159.46344288456976,"{0: 14, 1: 2, 2: 13, 3: 0, 4: 1}",0
716,True,"{'a': 0, 'e': 0}",25,0,-112.91957550543188,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
717,True,"{'a': 0, 'e': 0}",30,0,-167.32227014886908,"{0: 16, 1: 4, 2: 7, 3: 1, 4: 2}",0
718,True,"{'a': 0, 'e': 0}",20,0,-193.8116799950035,"{0: 6, 1: 6, 2: 5, 3: 0, 4: 3}",0
719,True,"{'a': 0, 'e': 0}",35,0,-210.8043695910535,"{0: 21, 1: 1, 2: 10, 3: 0, 4: 3}",0
720,True,"{'a': 0, 'e': 0}",20,0,-112.7740205368232,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
721,True,"{'a': 0, 'e': 0}",25,0,-43.19870670681102,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",1
722,True,"{'a': 0, 'e': 0}",25,13,-34.68155906561881,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
723,True,"{'a': 0, 'e': 0}",20,0,-32.98735532202069,"{0: 16, 1: 2, 2: 0, 3: 2, 4: 0}",0
724,True,"{'a': 0, 'e': 0}",20,0,-152.17673278844762,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
725,True,"{'a': 0, 'e': 0}",25,0,-160.73123332770436,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
726,True,"{'a': 0, 'e': 0}",30,0,-152.48375933249548,"{0: 17, 1: 5, 2: 5, 3: 1, 4: 2}",0
727,True,"{'a': 0, 'e': 0}",20,0,-90.65172617726247,"{0: 10, 1: 4, 2: 4, 3: 2, 4: 0}",0
728,True,"{'a': 0, 'e': 0}",25,0,7.239987402863394,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
729,True,"{'a': 0, 'e': 0}",25,6,-59.08416943879102,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 1}",1
730,True,"{'a': 0, 'e': 0}",35,0,-302.36841186174644,"{0: 19, 1: 3, 2: 6, 3: 2, 4: 5}",0
731,True,"{'a': 0, 'e': 0}",30,0,-294.91386073001553,"{0: 13, 1: 3, 2: 7, 3: 3, 4: 4}",0
732,True,"{'a': 0, 'e': 0}",25,0,-140.18973226573786,"{0: 14, 1: 3, 2: 4, 3: 3, 4: 1}",0
733,True,"{'a': 0, 'e': 0}",25,0,-234.805708866297,"{0: 11, 1: 3, 2: 5, 3: 3, 4: 3}",0
734,True,"{'a': 0, 'e': 0}",25,0,-92.98300476646295,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
735,True,"{'a': 0, 'e': 0}",25,0,-137.35671812706838,"{0: 14, 1: 3, 2: 4, 3: 3, 4: 1}",0
736,True,"{'a': 0, 'e': 0}",20,0,-124.04306458097255,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
737,True,"{'a': 0, 'e': 0}",20,0,-72.07063040709878,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
738,True,"{'a': 0, 'e': 0}",20,0,-149.2946032170832,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
739,True,"{'a': 0, 'e': 0}",25,0,-164.47928462039016,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
740,True,"{'a': 0, 'e': 0}",30,0,-132.34035814837526,"{0: 16, 1: 6, 2: 5, 3: 2, 4: 1}",0
741,True,"{'a': 0, 'e': 0}",20,0,-148.7126065895124,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 3}",0
742,True,"{'a': 0, 'e': 0}",20,0,-135.71336918897788,"{0: 9, 1: 3, 2: 5, 3: 2, 4: 1}",0
743,True,"{'a': 0, 'e': 0}",20,0,-63.01199814026108,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
744,True,"{'a': 0, 'e': 0}",20,0,-99.60236847412799,"{0: 9, 1: 2, 2: 8, 3: 1, 4: 0}",0
745,True,"{'a': 0, 'e': 0}",20,0,-99.91941939571491,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
746,True,"{'a': 0, 'e': 0}",25,0,-121.60697052326991,"{0: 16, 1: 2, 2: 3, 3: 3, 4: 1}",0
747,True,"{'a': 0, 'e': 0}",20,0,-69.58337709256497,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
748,True,"{'a': 0, 'e': 0}",25,0,-145.40796471535944,"{0: 9, 1: 9, 2: 5, 3: 1, 4: 1}",0
749,True,"{'a': 0, 'e': 0}",20,0,-108.90679080282646,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
750,True,"{'a': 0, 'e': 0}",20,0,-89.7406370597857,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
751,True,"{'a': 0, 'e': 0}",20,0,-117.75385171489336,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
752,True,"{'a': 0, 'e': 0}",25,0,-104.04868938194288,"{0: 13, 1: 2, 2: 10, 3: 0, 4: 0}",0
753,True,"{'a': 0, 'e': 0}",20,0,-108.4614032065795,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
754,True,"{'a': 0, 'e': 0}",20,0,-131.6551707439448,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
755,True,"{'a': 0, 'e': 0}",20,0,-150.30211557410615,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
756,True,"{'a': 0, 'e': 0}",20,0,-124.55965809105797,"{0: 9, 1: 1, 2: 9, 3: 0, 4: 1}",0
757,True,"{'a': 0, 'e': 0}",25,0,-167.38438772226033,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
758,True,"{'a': 0, 'e': 0}",20,0,-92.0882228611485,"{0: 11, 1: 5, 2: 2, 3: 1, 4: 1}",0
759,True,"{'a': 0, 'e': 0}",20,0,-67.32551336691243,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
760,True,"{'a': 0, 'e': 0}",30,8,-72.33214239247886,"{0: 14, 1: 4, 2: 3, 3: 0, 4: 1}",1
761,True,"{'a': 0, 'e': 0}",20,0,-179.62972667742318,"{0: 8, 1: 4, 2: 5, 3: 0, 4: 3}",0
762,True,"{'a': 0, 'e': 0}",35,0,-145.41511393299646,"{0: 18, 1: 8, 2: 8, 3: 0, 4: 1}",0
763,True,"{'a': 0, 'e': 0}",25,0,-165.47593280852624,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
764,True,"{'a': 0, 'e': 0}",20,0,-90.93053041327673,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",0
765,True,"{'a': 0, 'e': 0}",30,0,-167.2031239454567,"{0: 19, 1: 2, 2: 4, 3: 3, 4: 2}",0
766,True,"{'a': 0, 'e': 0}",20,0,-136.90265828285192,"{0: 9, 1: 3, 2: 5, 3: 2, 4: 1}",0
767,True,"{'a': 0, 'e': 0}",20,0,-92.95412485139661,"{0: 10, 1: 1, 2: 8, 3: 1, 4: 0}",0
768,True,"{'a': 0, 'e': 0}",30,0,-230.7407597247777,"{0: 15, 1: 4, 2: 5, 3: 3, 4: 3}",0
769,True,"{'a': 0, 'e': 0}",30,0,-162.10129893466123,"{0: 17, 1: 2, 2: 7, 3: 3, 4: 1}",0
770,True,"{'a': 0, 'e': 0}",20,0,-96.58927312324325,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
771,True,"{'a': 0, 'e': 0}",30,5,-90.99677844347782,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",1
772,True,"{'a': 0, 'e': 0}",25,0,-48.9904191108799,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
773,True,"{'a': 0, 'e': 0}",30,0,-209.30067791670595,"{0: 17, 1: 1, 2: 8, 3: 1, 4: 3}",0
774,True,"{'a': 0, 'e': 0}",25,0,-184.82673491456205,"{0: 13, 1: 3, 2: 4, 3: 3, 4: 2}",0
775,True,"{'a': 0, 'e': 0}",25,0,-194.29198607433966,"{0: 12, 1: 3, 2: 7, 3: 0, 4: 3}",0
776,True,"{'a': 0, 'e': 0}",25,0,-22.532806498440987,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
777,True,"{'a': 0, 'e': 0}",20,0,-63.27292961835939,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
778,True,"{'a': 0, 'e': 0}",20,0,-127.61491632155564,"{0: 13, 1: 0, 2: 2, 3: 4, 4: 1}",0
779,True,"{'a': 0, 'e': 0}",25,0,-155.96229121284125,"{0: 12, 1: 4, 2: 5, 3: 3, 4: 1}",0
780,True,"{'a': 0, 'e': 0}",30,0,-52.89760509826152,"{0: 22, 1: 4, 2: 2, 3: 2, 4: 0}",0
781,True,"{'a': 0, 'e': 0}",20,0,-97.37018559805472,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
782,True,"{'a': 0, 'e': 0}",30,12,-112.74954239843639,"{0: 8, 1: 3, 2: 5, 3: 1, 4: 1}",1
783,True,"{'a': 0, 'e': 0}",30,18,-22.267625534664873,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
784,True,"{'a': 0, 'e': 0}",25,0,-175.61601431545944,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
785,True,"{'a': 0, 'e': 0}",20,0,-100.04867818579766,"{0: 12, 1: 5, 2: 1, 3: 0, 4: 2}",0
786,True,"{'a': 0, 'e': 0}",25,0,-54.62607193070717,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
787,True,"{'a': 0, 'e': 0}",20,0,-109.46324826066765,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
788,True,"{'a': 0, 'e': 0}",20,0,-95.83445026900937,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
789,True,"{'a': 0, 'e': 0}",25,0,-151.98275448070092,"{0: 13, 1: 5, 2: 4, 3: 1, 4: 2}",0
790,True,"{'a': 0, 'e': 0}",25,15,-48.27719644473143,"{0: 5, 1: 1, 2: 3, 3: 1, 4: 0}",1
791,True,"{'a': 0, 'e': 0}",20,0,-59.648782452065326,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
792,True,"{'a': 0, 'e': 0}",20,0,-74.65315145337294,"{0: 11, 1: 1, 2: 8, 3: 0, 4: 0}",0
793,True,"{'a': 0, 'e': 0}",25,0,-251.5287479294696,"{0: 10, 1: 3, 2: 7, 3: 1, 4: 4}",0
794,True,"{'a': 0, 'e': 0}",35,0,-196.46167542462885,"{0: 21, 1: 4, 2: 6, 3: 1, 4: 3}",0
795,True,"{'a': 0, 'e': 0}",30,0,-120.1932154616747,"{0: 17, 1: 5, 2: 6, 3: 1, 4: 1}",0
796,True,"{'a': 0, 'e': 0}",20,0,-95.34938882141623,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",1
797,True,"{'a': 0, 'e': 0}",25,0,-175.4938351101232,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
798,True,"{'a': 0, 'e': 0}",25,0,-106.23616365328523,"{0: 13, 1: 2, 2: 9, 3: 1, 4: 0}",0
799,True,"{'a': 0, 'e': 0}",25,0,-136.10437764655853,"{0: 13, 1: 4, 2: 5, 3: 2, 4: 1}",0
800,True,"{'a': 0, 'e': 0}",25,0,-111.13771735241733,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
801,True,"{'a': 0, 'e': 0}",25,0,-154.3319114444012,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
802,True,"{'a': 0, 'e': 0}",20,0,-98.40171469648111,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
803,True,"{'a': 0, 'e': 0}",25,0,-130.59151523045304,"{0: 12, 1: 3, 2: 9, 3: 0, 4: 1}",0
804,True,"{'a': 0, 'e': 0}",20,15,7.067142653341387,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,True,"{'a': 0, 'e': 0}",30,4,-231.5973447595015,"{0: 14, 1: 1, 2: 6, 3: 1, 4: 4}",1
806,True,"{'a': 0, 'e': 0}",20,0,-78.88851700018685,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
807,True,"{'a': 0, 'e': 0}",20,0,-92.62065632656014,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
808,True,"{'a': 0, 'e': 0}",30,3,-58.06375360847323,"{0: 17, 1: 5, 2: 5, 3: 0, 4: 0}",1
809,True,"{'a': 0, 'e': 0}",25,0,-133.80988308994705,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
810,True,"{'a': 0, 'e': 0}",20,0,-178.00821430901715,"{0: 7, 1: 2, 2: 9, 3: 0, 4: 2}",0
811,True,"{'a': 0, 'e': 0}",20,10,-103.62477930835588,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 2}",1
812,True,"{'a': 0, 'e': 0}",25,0,-43.6138077882005,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
813,True,"{'a': 0, 'e': 0}",20,0,-47.739770683021874,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
814,True,"{'a': 0, 'e': 0}",20,10,-38.17520311593868,"{0: 6, 1: 1, 2: 2, 3: 1, 4: 0}",1
815,True,"{'a': 0, 'e': 0}",35,17,-27.951717135141987,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 0}",1
816,True,"{'a': 0, 'e': 0}",20,0,-50.40590549138585,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
817,True,"{'a': 0, 'e': 0}",20,0,-45.9787281639143,"{0: 15, 1: 3, 2: 0, 3: 2, 4: 0}",0
818,True,"{'a': 0, 'e': 0}",30,5,-42.804008586837845,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",1
819,True,"{'a': 0, 'e': 0}",20,0,-114.60860155584919,"{0: 10, 1: 2, 2: 5, 3: 3, 4: 0}",0
820,True,"{'a': 0, 'e': 0}",20,0,-93.38992949645552,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
821,True,"{'a': 0, 'e': 0}",25,0,-117.46211737013758,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
822,True,"{'a': 0, 'e': 0}",30,0,-216.9113670237687,"{0: 14, 1: 6, 2: 6, 3: 1, 4: 3}",0
823,True,"{'a': 0, 'e': 0}",25,0,-164.75390366894615,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
824,True,"{'a': 0, 'e': 0}",25,0,-92.30907911091303,"{0: 17, 1: 3, 2: 2, 3: 2, 4: 1}",0
825,True,"{'a': 0, 'e': 0}",20,0,-99.63620990893355,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
826,True,"{'a': 0, 'e': 0}",30,0,-275.1680646234116,"{0: 11, 1: 2, 2: 10, 3: 5, 4: 2}",0
827,True,"{'a': 0, 'e': 0}",20,8,-29.966502376899307,"{0: 7, 1: 3, 2: 2, 3: 0, 4: 0}",1
828,True,"{'a': 0, 'e': 0}",20,0,-90.79066872569094,"{0: 11, 1: 5, 2: 2, 3: 1, 4: 1}",0
829,True,"{'a': 0, 'e': 0}",20,0,-32.56838661289243,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
830,True,"{'a': 0, 'e': 0}",25,0,-215.75864804776202,"{0: 9, 1: 2, 2: 10, 3: 2, 4: 2}",0
831,True,"{'a': 0, 'e': 0}",25,0,-88.36329136537854,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
832,True,"{'a': 0, 'e': 0}",35,0,-225.67971444820674,"{0: 17, 1: 7, 2: 7, 3: 1, 4: 3}",0
833,True,"{'a': 0, 'e': 0}",25,16,-24.90743925535553,"{0: 5, 1: 1, 2: 3, 3: 0, 4: 0}",1
834,True,"{'a': 0, 'e': 0}",25,10,-63.80014211179274,"{0: 9, 1: 3, 2: 2, 3: 0, 4: 1}",1
835,True,"{'a': 0, 'e': 0}",25,0,-125.00461254566602,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
836,True,"{'a': 0, 'e': 0}",20,0,-19.049527188326515,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
837,True,"{'a': 0, 'e': 0}",25,0,-53.708274474211926,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
838,True,"{'a': 0, 'e': 0}",25,0,-121.91948904105924,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
839,True,"{'a': 0, 'e': 0}",30,0,-101.34164874747682,"{0: 21, 1: 4, 2: 2, 3: 2, 4: 1}",0
840,True,"{'a': 0, 'e': 0}",25,0,-162.07257839130313,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
841,True,"{'a': 0, 'e': 0}",20,0,-103.67771615824476,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
842,True,"{'a': 0, 'e': 0}",25,6,-79.92954297563267,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 0}",1
843,True,"{'a': 0, 'e': 0}",25,0,-171.6038589484304,"{0: 14, 1: 1, 2: 6, 3: 2, 4: 2}",0
844,True,"{'a': 0, 'e': 0}",20,0,-130.04935856102855,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
845,True,"{'a': 0, 'e': 0}",30,0,-218.79372143795328,"{0: 14, 1: 3, 2: 8, 3: 3, 4: 2}",0
846,True,"{'a': 0, 'e': 0}",20,0,-185.1367646690143,"{0: 9, 1: 1, 2: 7, 3: 0, 4: 3}",0
847,True,"{'a': 0, 'e': 0}",25,0,-140.6378789504613,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
848,True,"{'a': 0, 'e': 0}",25,0,-191.2975237177332,"{0: 11, 1: 7, 2: 3, 3: 1, 4: 3}",0
849,True,"{'a': 0, 'e': 0}",20,0,-52.092048463929075,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
850,True,"{'a': 0, 'e': 0}",20,0,-138.17356269126793,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
851,True,"{'a': 0, 'e': 0}",25,0,-152.72355572725513,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 2}",0
852,True,"{'a': 0, 'e': 0}",20,0,-66.1319502630407,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
853,True,"{'a': 0, 'e': 0}",30,0,-219.8444149210278,"{0: 14, 1: 5, 2: 7, 3: 1, 4: 3}",0
854,True,"{'a': 0, 'e': 0}",20,0,-143.74358564792556,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 3}",0
855,True,"{'a': 0, 'e': 0}",20,0,-21.48570787196331,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
